TOP.691e27c8.0001abfc	START
TOP.691e3a0f.000b8e15	user_options->restore_enable	1
TOP.691e3a0f.000b8e15	user_options->restore_timer	1
TOP.691e3a0f.000b8e15	user_options->rp_files_cnt	0
TOP.691e3a0f.000b8e15	user_options->rp_gen	0
TOP.691e3a0f.000b8e15	user_options->rp_gen_func_max	4
TOP.691e3a0f.000b8e15	user_options->rp_gen_func_min	1
TOP.691e3a0f.000b8e15	user_options->rp_gen_seed	0
TOP.691e3a0f.000b8e15	user_options->runtime	0
TOP.691e3a0f.000b8e15	user_options->scrypt_tmto	0
TOP.691e3a0f.000b8e15	user_options->segment_size	33554432
TOP.691e3a0f.000b8e15	user_options->self_test	1
TOP.691e3a0f.000b8e15	user_options->slow_candidates	0
TOP.691e3a0f.000b8e15	user_options->show	0
TOP.691e3a0f.000b8e15	user_options->speed_only	0
TOP.691e3a0f.000b8e15	user_options->spin_damp	0
TOP.691e3a0f.000b8e15	user_options->status	0
TOP.691e3a0f.000b8e15	user_options->status_json	0
TOP.691e3a0f.000b8e15	user_options->status_timer	10
TOP.691e3a0f.000b8e15	user_options->stdout_flag	0
TOP.691e3a0f.000b8e15	user_options->usage	0
TOP.691e3a0f.000b8e15	user_options->username	0
TOP.691e3a0f.000b8e15	user_options->veracrypt_pim_start	485
TOP.691e3a0f.000b8e15	user_options->veracrypt_pim_stop	485
TOP.691e3a0f.000b8e15	user_options->version	0
TOP.691e3a0f.000b8e15	user_options->workload_profile	2
TOP.691e3a0f.000b8e15	user_options->brain_client	0
TOP.691e3a0f.000b8e15	user_options->brain_client_features	2
TOP.691e3a0f.000b8e15	user_options->brain_server	0
TOP.691e3a0f.000b8e15	user_options->brain_server_timer	300
TOP.691e3a0f.000b8e15	user_options->brain_port	6863
TOP.691e3a0f.000b8e15	user_options->brain_session	0
TOP.691e3a0f.000b8e15	proc_start	1763588623
TOP.691e3a0f.000b8e15	proc_stop	1763588624
TOP.691e3a0f.000b8e15	STOP
TOP.691e3a18.000c1ce3	START
TOP.691e3a18.000c1ce3	folder_config->cwd	C:\Users\Иван\hashcat-7.1.2
TOP.691e3a18.000c1ce3	folder_config->install_dir	.
TOP.691e3a18.000c1ce3	folder_config->profile_dir	.
TOP.691e3a18.000c1ce3	folder_config->session_dir	.
TOP.691e3a18.000c1ce3	folder_config->shared_dir	.
TOP.691e3a18.000c1ce3	user_options->encoding_from	utf-8
TOP.691e3a18.000c1ce3	user_options->encoding_to	utf-8
TOP.691e3a18.000c1ce3	user_options->outfile	cracked_numbers_with_offset.txt
TOP.691e3a18.000c1ce3	user_options->rule_buf_l	:
TOP.691e3a18.000c1ce3	user_options->rule_buf_r	:
TOP.691e3a18.000c1ce3	user_options->session	hashcat
TOP.691e3a18.000c1ce3	user_options->separator	:
TOP.691e3a18.000c1ce3	user_options->limit	0
TOP.691e3a18.000c1ce3	user_options->skip	0
TOP.691e3a18.000c1ce3	user_options->attack_mode	3
TOP.691e3a18.000c1ce3	user_options->backend_devices_virtmulti	1
TOP.691e3a18.000c1ce3	user_options->backend_devices_virthost	1
TOP.691e3a18.000c1ce3	user_options->backend_devices_keepfree	0
TOP.691e3a18.000c1ce3	user_options->benchmark	0
TOP.691e3a18.000c1ce3	user_options->benchmark_all	0
TOP.691e3a18.000c1ce3	user_options->benchmark_max	99999
TOP.691e3a18.000c1ce3	user_options->benchmark_min	0
TOP.691e3a18.000c1ce3	user_options->bitmap_max	18
TOP.691e3a18.000c1ce3	user_options->bitmap_min	16
TOP.691e3a18.000c1ce3	user_options->debug_mode	0
TOP.691e3a18.000c1ce3	user_options->dynamic_x	0
TOP.691e3a18.000c1ce3	user_options->hash_info	0
TOP.691e3a18.000c1ce3	user_options->force	0
TOP.691e3a18.000c1ce3	user_options->hwmon	1
TOP.691e3a18.000c1ce3	user_options->hwmon_temp_abort	90
TOP.691e3a18.000c1ce3	user_options->hash_mode	0
TOP.691e3a18.000c1ce3	user_options->hex_charset	0
TOP.691e3a18.000c1ce3	user_options->hex_salt	0
TOP.691e3a18.000c1ce3	user_options->hex_wordlist	0
TOP.691e3a18.000c1ce3	user_options->hook_threads	8
TOP.691e3a18.000c1ce3	user_options->identify	0
TOP.691e3a18.000c1ce3	user_options->increment	0
TOP.691e3a18.000c1ce3	user_options->increment_max	256
TOP.691e3a18.000c1ce3	user_options->increment_min	1
TOP.691e3a18.000c1ce3	user_options->keep_guessing	0
TOP.691e3a18.000c1ce3	user_options->kernel_accel	0
TOP.691e3a18.000c1ce3	user_options->kernel_loops	0
TOP.691e3a18.000c1ce3	user_options->kernel_threads	0
TOP.691e3a18.000c1ce3	user_options->keyspace	0
TOP.691e3a18.000c1ce3	user_options->total_candidates	0
TOP.691e3a18.000c1ce3	user_options->left	0
TOP.691e3a18.000c1ce3	user_options->logfile	1
TOP.691e3a18.000c1ce3	user_options->loopback	0
TOP.691e3a18.000c1ce3	user_options->machine_readable	0
TOP.691e3a18.000c1ce3	user_options->markov_classic	0
TOP.691e3a18.000c1ce3	user_options->markov	1
TOP.691e3a18.000c1ce3	user_options->markov_inverse	0
TOP.691e3a18.000c1ce3	user_options->markov_threshold	256
TOP.691e3a18.000c1ce3	user_options->metal_compiler_runtime	120
TOP.691e3a18.000c1ce3	user_options->multiply_accel	1
TOP.691e3a18.000c1ce3	user_options->backend_info	0
TOP.691e3a18.000c1ce3	user_options->backend_vector_width	0
TOP.691e3a18.000c1ce3	user_options->optimized_kernel	0
TOP.691e3a18.000c1ce3	user_options->outfile_autohex	1
TOP.691e3a18.000c1ce3	user_options->outfile_check_timer	5
TOP.691e3a18.000c1ce3	user_options->outfile_format	3
TOP.691e3a18.000c1ce3	user_options->outfile_json	0
TOP.691e3a18.000c1ce3	user_options->wordlist_autohex	1
TOP.691e3a18.000c1ce3	user_options->potfile	1
TOP.691e3a18.000c1ce3	user_options->progress_only	0
TOP.691e3a18.000c1ce3	user_options->quiet	0
TOP.691e3a18.000c1ce3	user_options->remove	1
TOP.691e3a18.000c1ce3	user_options->remove_timer	60
TOP.691e3a18.000c1ce3	user_options->restore	0
TOP.691e3a18.000c1ce3	user_options->restore_enable	1
TOP.691e3a18.000c1ce3	user_options->restore_timer	1
TOP.691e3a18.000c1ce3	user_options->rp_files_cnt	0
TOP.691e3a18.000c1ce3	user_options->rp_gen	0
TOP.691e3a18.000c1ce3	user_options->rp_gen_func_max	4
TOP.691e3a18.000c1ce3	user_options->rp_gen_func_min	1
TOP.691e3a18.000c1ce3	user_options->rp_gen_seed	0
TOP.691e3a18.000c1ce3	user_options->runtime	0
TOP.691e3a18.000c1ce3	user_options->scrypt_tmto	0
TOP.691e3a18.000c1ce3	user_options->segment_size	33554432
TOP.691e3a18.000c1ce3	user_options->self_test	1
TOP.691e3a18.000c1ce3	user_options->slow_candidates	0
TOP.691e3a18.000c1ce3	user_options->show	0
TOP.691e3a18.000c1ce3	user_options->speed_only	0
TOP.691e3a18.000c1ce3	user_options->spin_damp	0
TOP.691e3a18.000c1ce3	user_options->status	0
TOP.691e3a18.000c1ce3	user_options->status_json	0
TOP.691e3a18.000c1ce3	user_options->status_timer	10
TOP.691e3a18.000c1ce3	user_options->stdout_flag	0
TOP.691e3a18.000c1ce3	user_options->usage	0
TOP.691e3a18.000c1ce3	user_options->username	0
TOP.691e3a18.000c1ce3	user_options->veracrypt_pim_start	485
TOP.691e3a18.000c1ce3	user_options->veracrypt_pim_stop	485
TOP.691e3a18.000c1ce3	user_options->version	0
TOP.691e3a18.000c1ce3	user_options->workload_profile	2
TOP.691e3a18.000c1ce3	user_options->brain_client	0
TOP.691e3a18.000c1ce3	user_options->brain_client_features	2
TOP.691e3a18.000c1ce3	user_options->brain_server	0
TOP.691e3a18.000c1ce3	user_options->brain_server_timer	300
TOP.691e3a18.000c1ce3	user_options->brain_port	6863
TOP.691e3a18.000c1ce3	user_options->brain_session	0
TOP.691e3a18.000c1ce3	proc_start	1763588632
TOP.691e3a18.000c1ce3	proc_stop	1763588633
TOP.691e3a18.000c1ce3	STOP
TOP.691e3a2e.00024c0e	START
TOP.691e3a2e.00024c0e	folder_config->cwd	C:\Users\Иван\hashcat-7.1.2
TOP.691e3a2e.00024c0e	folder_config->install_dir	.
TOP.691e3a2e.00024c0e	folder_config->profile_dir	.
TOP.691e3a2e.00024c0e	folder_config->session_dir	.
TOP.691e3a2e.00024c0e	folder_config->shared_dir	.
TOP.691e3a2e.00024c0e	user_options->encoding_from	utf-8
TOP.691e3a2e.00024c0e	user_options->encoding_to	utf-8
TOP.691e3a2e.00024c0e	user_options->outfile	cracked_numbers_with_offset.txt
TOP.691e3a2e.00024c0e	user_options->rule_buf_l	:
TOP.691e3a2e.00024c0e	user_options->rule_buf_r	:
TOP.691e3a2e.00024c0e	user_options->session	hashcat
TOP.691e3a2e.00024c0e	user_options->separator	:
TOP.691e3a2e.00024c0e	user_options->limit	0
TOP.691e3a2e.00024c0e	user_options->skip	0
TOP.691e3a2e.00024c0e	user_options->attack_mode	3
TOP.691e3a2e.00024c0e	user_options->backend_devices_virtmulti	1
TOP.691e3a2e.00024c0e	user_options->backend_devices_virthost	1
TOP.691e3a2e.00024c0e	user_options->backend_devices_keepfree	0
TOP.691e3a2e.00024c0e	user_options->benchmark	0
TOP.691e3a2e.00024c0e	user_options->benchmark_all	0
TOP.691e3a2e.00024c0e	user_options->benchmark_max	99999
TOP.691e3a2e.00024c0e	user_options->benchmark_min	0
TOP.691e3a2e.00024c0e	user_options->bitmap_max	18
TOP.691e3a2e.00024c0e	user_options->bitmap_min	16
TOP.691e3a2e.00024c0e	user_options->debug_mode	0
TOP.691e3a2e.00024c0e	user_options->dynamic_x	0
TOP.691e3a2e.00024c0e	user_options->hash_info	0
TOP.691e3a2e.00024c0e	user_options->force	0
TOP.691e3a2e.00024c0e	user_options->hwmon	1
TOP.691e3a2e.00024c0e	user_options->hwmon_temp_abort	90
TOP.691e3a2e.00024c0e	user_options->hash_mode	0
TOP.691e3a2e.00024c0e	user_options->hex_charset	0
TOP.691e3a2e.00024c0e	user_options->hex_salt	0
TOP.691e3a2e.00024c0e	user_options->hex_wordlist	0
TOP.691e3a2e.00024c0e	user_options->hook_threads	8
TOP.691e3a2e.00024c0e	user_options->identify	0
TOP.691e3a2e.00024c0e	user_options->increment	0
TOP.691e3a2e.00024c0e	user_options->increment_max	256
TOP.691e3a2e.00024c0e	user_options->increment_min	1
TOP.691e3a2e.00024c0e	user_options->keep_guessing	0
TOP.691e3a2e.00024c0e	user_options->kernel_accel	0
TOP.691e3a2e.00024c0e	user_options->kernel_loops	0
TOP.691e3a2e.00024c0e	user_options->kernel_threads	0
TOP.691e3a2e.00024c0e	user_options->keyspace	0
TOP.691e3a2e.00024c0e	user_options->total_candidates	0
TOP.691e3a2e.00024c0e	user_options->left	0
TOP.691e3a2e.00024c0e	user_options->logfile	1
TOP.691e3a2e.00024c0e	user_options->loopback	0
TOP.691e3a2e.00024c0e	user_options->machine_readable	0
TOP.691e3a2e.00024c0e	user_options->markov_classic	0
TOP.691e3a2e.00024c0e	user_options->markov	1
TOP.691e3a2e.00024c0e	user_options->markov_inverse	0
TOP.691e3a2e.00024c0e	user_options->markov_threshold	256
TOP.691e3a2e.00024c0e	user_options->metal_compiler_runtime	120
TOP.691e3a2e.00024c0e	user_options->multiply_accel	1
TOP.691e3a2e.00024c0e	user_options->backend_info	0
TOP.691e3a2e.00024c0e	user_options->backend_vector_width	0
TOP.691e3a2e.00024c0e	user_options->optimized_kernel	0
TOP.691e3a2e.00024c0e	user_options->outfile_autohex	1
TOP.691e3a2e.00024c0e	user_options->outfile_check_timer	5
TOP.691e3a2e.00024c0e	user_options->outfile_format	3
TOP.691e3a2e.00024c0e	user_options->outfile_json	0
TOP.691e3a2e.00024c0e	user_options->wordlist_autohex	1
TOP.691e3a2e.00024c0e	user_options->potfile	1
TOP.691e3a2e.00024c0e	user_options->progress_only	0
TOP.691e3a2e.00024c0e	user_options->quiet	0
TOP.691e3a2e.00024c0e	user_options->remove	1
TOP.691e3a2e.00024c0e	user_options->remove_timer	60
TOP.691e3a2e.00024c0e	user_options->restore	0
TOP.691e3a2e.00024c0e	user_options->restore_enable	1
TOP.691e3a2e.00024c0e	user_options->restore_timer	1
TOP.691e3a2e.00024c0e	user_options->rp_files_cnt	0
TOP.691e3a2e.00024c0e	user_options->rp_gen	0
TOP.691e3a2e.00024c0e	user_options->rp_gen_func_max	4
TOP.691e3a2e.00024c0e	user_options->rp_gen_func_min	1
TOP.691e3a2e.00024c0e	user_options->rp_gen_seed	0
TOP.691e3a2e.00024c0e	user_options->runtime	0
TOP.691e3a2e.00024c0e	user_options->scrypt_tmto	0
TOP.691e3a2e.00024c0e	user_options->segment_size	33554432
TOP.691e3a2e.00024c0e	user_options->self_test	1
TOP.691e3a2e.00024c0e	user_options->slow_candidates	0
TOP.691e3a2e.00024c0e	user_options->show	0
TOP.691e3a2e.00024c0e	user_options->speed_only	0
TOP.691e3a2e.00024c0e	user_options->spin_damp	0
TOP.691e3a2e.00024c0e	user_options->status	0
TOP.691e3a2e.00024c0e	user_options->status_json	0
TOP.691e3a2e.00024c0e	user_options->status_timer	10
TOP.691e3a2e.00024c0e	user_options->stdout_flag	0
TOP.691e3a2e.00024c0e	user_options->usage	0
TOP.691e3a2e.00024c0e	user_options->username	0
TOP.691e3a2e.00024c0e	user_options->veracrypt_pim_start	485
TOP.691e3a2e.00024c0e	user_options->veracrypt_pim_stop	485
TOP.691e3a2e.00024c0e	user_options->version	0
TOP.691e3a2e.00024c0e	user_options->workload_profile	2
TOP.691e3a2e.00024c0e	user_options->brain_client	0
TOP.691e3a2e.00024c0e	user_options->brain_client_features	2
TOP.691e3a2e.00024c0e	user_options->brain_server	0
TOP.691e3a2e.00024c0e	user_options->brain_server_timer	300
TOP.691e3a2e.00024c0e	user_options->brain_port	6863
TOP.691e3a2e.00024c0e	user_options->brain_session	0
TOP.691e3a2e.00024c0e	hashes->hashfile	C:\Users\Иван\MIA_HW\Algorithms\ThirdLab\h.txt
TOP.691e3a2e.00024c0e	hashes->hashlist_mode	5
TOP.691e3a2e.00024c0e	hashes->hashlist_format	0
TOP.691e3a2e.00024c0e	hashes->hashes_cnt	0
TOP.691e3a2e.00024c0e	hashes->digests_cnt	1
TOP.691e3a2e.00024c0e	hashes->digests_done_pot	0
TOP.691e3a2e.00024c0e	hashes->digests_done_zero	0
TOP.691e3a2e.00024c0e	hashes->digests_done	0
TOP.691e3a2e.00024c0e	hashes->salts_cnt	1
TOP.691e3a2e.00024c0e	hashes->salts_done	0
TOP.691e3a2e.00024c0e	SUB.691e3a2f.000715b2	START
TOP.691e3a2e.00024c0e	SUB.691e3a2f.000715b2	mask_ctx->mask	89?d?d?d?d?d?d?d?d?d
TOP.691e3a2e.00024c0e	SUB.691e3a2f.000715b2	runtime_start	1763588656
TOP.691e3a2e.00024c0e	SUB.691e3a2f.000715b2	runtime_stop	1763588656
TOP.691e3a2e.00024c0e	SUB.691e3a2f.000715b2	hashes->digests_done_new	0
TOP.691e3a2e.00024c0e	SUB.691e3a2f.000715b2	status-after-work	5
TOP.691e3a2e.00024c0e	SUB.691e3a2f.000715b2	STOP
TOP.691e3a2e.00024c0e	proc_start	1763588654
TOP.691e3a2e.00024c0e	proc_stop	1763588657
TOP.691e3a2e.00024c0e	STOP
TOP.691e3aee.000394cf	START
TOP.691e3aee.000394cf	folder_config->cwd	C:\Users\Иван\hashcat-7.1.2
TOP.691e3aee.000394cf	folder_config->install_dir	.
TOP.691e3aee.000394cf	folder_config->profile_dir	.
TOP.691e3aee.000394cf	folder_config->session_dir	.
TOP.691e3aee.000394cf	folder_config->shared_dir	.
TOP.691e3aee.000394cf	user_options->encoding_from	utf-8
TOP.691e3aee.000394cf	user_options->encoding_to	utf-8
TOP.691e3aee.000394cf	user_options->outfile	cracked_numbers_with_offset.txt
TOP.691e3aee.000394cf	user_options->rule_buf_l	:
TOP.691e3aee.000394cf	user_options->rule_buf_r	:
TOP.691e3aee.000394cf	user_options->session	hashcat
TOP.691e3aee.000394cf	user_options->separator	:
TOP.691e3aee.000394cf	user_options->limit	0
TOP.691e3aee.000394cf	user_options->skip	0
TOP.691e3aee.000394cf	user_options->attack_mode	3
TOP.691e3aee.000394cf	user_options->backend_devices_virtmulti	1
TOP.691e3aee.000394cf	user_options->backend_devices_virthost	1
TOP.691e3aee.000394cf	user_options->backend_devices_keepfree	0
TOP.691e3aee.000394cf	user_options->benchmark	0
TOP.691e3aee.000394cf	user_options->benchmark_all	0
TOP.691e3aee.000394cf	user_options->benchmark_max	99999
TOP.691e3aee.000394cf	user_options->benchmark_min	0
TOP.691e3aee.000394cf	user_options->bitmap_max	18
TOP.691e3aee.000394cf	user_options->bitmap_min	16
TOP.691e3aee.000394cf	user_options->debug_mode	0
TOP.691e3aee.000394cf	user_options->dynamic_x	0
TOP.691e3aee.000394cf	user_options->hash_info	0
TOP.691e3aee.000394cf	user_options->force	0
TOP.691e3aee.000394cf	user_options->hwmon	1
TOP.691e3aee.000394cf	user_options->hwmon_temp_abort	90
TOP.691e3aee.000394cf	user_options->hash_mode	0
TOP.691e3aee.000394cf	user_options->hex_charset	0
TOP.691e3aee.000394cf	user_options->hex_salt	0
TOP.691e3aee.000394cf	user_options->hex_wordlist	0
TOP.691e3aee.000394cf	user_options->hook_threads	8
TOP.691e3aee.000394cf	user_options->identify	0
TOP.691e3aee.000394cf	user_options->increment	0
TOP.691e3aee.000394cf	user_options->increment_max	256
TOP.691e3aee.000394cf	user_options->increment_min	1
TOP.691e3aee.000394cf	user_options->keep_guessing	0
TOP.691e3aee.000394cf	user_options->kernel_accel	0
TOP.691e3aee.000394cf	user_options->kernel_loops	0
TOP.691e3aee.000394cf	user_options->kernel_threads	0
TOP.691e3aee.000394cf	user_options->keyspace	0
TOP.691e3aee.000394cf	user_options->total_candidates	0
TOP.691e3aee.000394cf	user_options->left	0
TOP.691e3aee.000394cf	user_options->logfile	1
TOP.691e3aee.000394cf	user_options->loopback	0
TOP.691e3aee.000394cf	user_options->machine_readable	0
TOP.691e3aee.000394cf	user_options->markov_classic	0
TOP.691e3aee.000394cf	user_options->markov	1
TOP.691e3aee.000394cf	user_options->markov_inverse	0
TOP.691e3aee.000394cf	user_options->markov_threshold	256
TOP.691e3aee.000394cf	user_options->metal_compiler_runtime	120
TOP.691e3aee.000394cf	user_options->multiply_accel	1
TOP.691e3aee.000394cf	user_options->backend_info	0
TOP.691e3aee.000394cf	user_options->backend_vector_width	0
TOP.691e3aee.000394cf	user_options->optimized_kernel	0
TOP.691e3aee.000394cf	user_options->outfile_autohex	1
TOP.691e3aee.000394cf	user_options->outfile_check_timer	5
TOP.691e3aee.000394cf	user_options->outfile_format	3
TOP.691e3aee.000394cf	user_options->outfile_json	0
TOP.691e3aee.000394cf	user_options->wordlist_autohex	1
TOP.691e3aee.000394cf	user_options->potfile	1
TOP.691e3aee.000394cf	user_options->progress_only	0
TOP.691e3aee.000394cf	user_options->quiet	0
TOP.691e3aee.000394cf	user_options->remove	1
TOP.691e3aee.000394cf	user_options->remove_timer	60
TOP.691e3aee.000394cf	user_options->restore	0
TOP.691e3aee.000394cf	user_options->restore_enable	1
TOP.691e3aee.000394cf	user_options->restore_timer	1
TOP.691e3aee.000394cf	user_options->rp_files_cnt	0
TOP.691e3aee.000394cf	user_options->rp_gen	0
TOP.691e3aee.000394cf	user_options->rp_gen_func_max	4
TOP.691e3aee.000394cf	user_options->rp_gen_func_min	1
TOP.691e3aee.000394cf	user_options->rp_gen_seed	0
TOP.691e3aee.000394cf	user_options->runtime	0
TOP.691e3aee.000394cf	user_options->scrypt_tmto	0
TOP.691e3aee.000394cf	user_options->segment_size	33554432
TOP.691e3aee.000394cf	user_options->self_test	1
TOP.691e3aee.000394cf	user_options->slow_candidates	0
TOP.691e3aee.000394cf	user_options->show	0
TOP.691e3aee.000394cf	user_options->speed_only	0
TOP.691e3aee.000394cf	user_options->spin_damp	0
TOP.691e3aee.000394cf	user_options->status	0
TOP.691e3aee.000394cf	user_options->status_json	0
TOP.691e3aee.000394cf	user_options->status_timer	10
TOP.691e3aee.000394cf	user_options->stdout_flag	0
TOP.691e3aee.000394cf	user_options->usage	0
TOP.691e3aee.000394cf	user_options->username	0
TOP.691e3aee.000394cf	user_options->veracrypt_pim_start	485
TOP.691e3aee.000394cf	user_options->veracrypt_pim_stop	485
TOP.691e3aee.000394cf	user_options->version	0
TOP.691e3aee.000394cf	user_options->workload_profile	2
TOP.691e3aee.000394cf	user_options->brain_client	0
TOP.691e3aee.000394cf	user_options->brain_client_features	2
TOP.691e3aee.000394cf	user_options->brain_server	0
TOP.691e3aee.000394cf	user_options->brain_server_timer	300
TOP.691e3aee.000394cf	user_options->brain_port	6863
TOP.691e3aee.000394cf	user_options->brain_session	0
TOP.691e3aee.000394cf	hashes->hashfile	C:\Users\Иван\MIA_HW\Algorithms\ThirdLab\clean_hashes.txt
TOP.691e3aee.000394cf	hashes->hashlist_mode	5
TOP.691e3aee.000394cf	hashes->hashlist_format	0
TOP.691e3aee.000394cf	hashes->hashes_cnt	0
TOP.691e3aee.000394cf	hashes->digests_cnt	49953
TOP.691e3aee.000394cf	hashes->digests_done_pot	0
TOP.691e3aee.000394cf	hashes->digests_done_zero	0
TOP.691e3aee.000394cf	hashes->digests_done	0
TOP.691e3aee.000394cf	hashes->salts_cnt	1
TOP.691e3aee.000394cf	hashes->salts_done	0
TOP.691e3aee.000394cf	SUB.691e3aef.000a079b	START
TOP.691e3aee.000394cf	SUB.691e3aef.000a079b	mask_ctx->mask	89?d?d?d?d?d?d?d?d?d
TOP.691e3aee.000394cf	SUB.691e3aef.000a079b	runtime_start	1763588848
TOP.691e3aee.000394cf	SUB.691e3aef.000a079b	runtime_stop	1763588848
TOP.691e3aee.000394cf	SUB.691e3aef.000a079b	hashes->digests_done_new	0
TOP.691e3aee.000394cf	SUB.691e3aef.000a079b	status-after-work	5
TOP.691e3aee.000394cf	SUB.691e3aef.000a079b	STOP
TOP.691e3aee.000394cf	proc_start	1763588846
TOP.691e3aee.000394cf	proc_stop	1763588850
TOP.691e3aee.000394cf	STOP
TOP.691e3b37.000a1ef4	START
TOP.691e3b37.000a1ef4	folder_config->cwd	C:\Users\Иван\hashcat-7.1.2
TOP.691e3b37.000a1ef4	folder_config->install_dir	.
TOP.691e3b37.000a1ef4	folder_config->profile_dir	.
TOP.691e3b37.000a1ef4	folder_config->session_dir	.
TOP.691e3b37.000a1ef4	folder_config->shared_dir	.
TOP.691e3b37.000a1ef4	user_options->encoding_from	utf-8
TOP.691e3b37.000a1ef4	user_options->encoding_to	utf-8
TOP.691e3b37.000a1ef4	user_options->rule_buf_l	:
TOP.691e3b37.000a1ef4	user_options->rule_buf_r	:
TOP.691e3b37.000a1ef4	user_options->session	hashcat
TOP.691e3b37.000a1ef4	user_options->separator	:
TOP.691e3b37.000a1ef4	user_options->limit	0
TOP.691e3b37.000a1ef4	user_options->skip	0
TOP.691e3b37.000a1ef4	user_options->attack_mode	3
